wordform,frequency,word_length,perMILL,zipf,CD_N,CD_percent,CD_log,pos,pos_freq,dom_pos,dom_pos_freq
六边形,26,3,0.8331414971629609,2.9207187663749266,18,0.0034782608695652,1.255272505103306,['n'],[26],n,26
名望,26,2,0.8331414971629609,2.9207187663749266,23,0.0044444444444444,1.3617278360175928,['n'],[26],n,26
马丘,26,2,0.8331414971629609,2.9207187663749266,8,0.0015458937198067,0.9030899869919436,"['n', 'ns']","[1, 25]",ns,25
猝不及防,26,4,0.8331414971629609,2.9207187663749266,23,0.0044444444444444,1.3617278360175928,['i'],[26],i,26
罗马帝国,26,4,0.8331414971629609,2.9207187663749266,18,0.0034782608695652,1.255272505103306,"['n', 'ns']","[22, 4]",n,22
喷子,26,2,0.8331414971629609,2.9207187663749266,22,0.0042512077294685,1.3424226808222062,['n'],[26],n,26
悲剧性,26,3,0.8331414971629609,2.9207187663749266,19,0.003671497584541,1.2787536009528289,['n'],[26],n,26
湿地,26,2,0.8331414971629609,2.9207187663749266,17,0.0032850241545893,1.230448921378274,"['a', 'n']","[1, 25]",n,25
题迹,26,2,0.8331414971629609,2.9207187663749266,4,0.0007729468599033,0.6020599913279624,['n'],[26],n,26
摊贩,26,2,0.8331414971629609,2.9207187663749266,12,0.0023188405797101,1.0791812460476249,['n'],[26],n,26
灰头土脸,26,4,0.8331414971629609,2.9207187663749266,22,0.0042512077294685,1.3424226808222062,['i'],[26],i,26
审听,26,2,0.8331414971629609,2.9207187663749266,5,0.0009661835748792,0.6989700043360189,"['j', 'v']","[1, 25]",v,25
交互性,26,3,0.8331414971629609,2.9207187663749266,11,0.0021256038647342,1.0413926851582251,['n'],[26],n,26
脱毛,26,2,0.8331414971629609,2.9207187663749266,12,0.0023188405797101,1.0791812460476249,['v'],[26],v,26
下流,26,2,0.8331414971629609,2.9207187663749266,19,0.003671497584541,1.2787536009528289,"['a', 'b', 'n', 'ns', 'v']","[4, 5, 11, 1, 5]",n,11
悬案,26,2,0.8331414971629609,2.9207187663749266,20,0.0038647342995169,1.3010299956639813,"['n', 'v']","[24, 2]",n,24
邮报,26,2,0.8331414971629609,2.9207187663749266,19,0.003671497584541,1.2787536009528289,['n'],[26],n,26
豚鼠,26,2,0.8331414971629609,2.9207187663749266,6,0.001159420289855,0.7781512503836436,['n'],[26],n,26
哥俩,26,2,0.8331414971629609,2.9207187663749266,23,0.0044444444444444,1.3617278360175928,['n'],[26],n,26
巡,26,1,0.8331414971629609,2.9207187663749266,22,0.0042512077294685,1.3424226808222062,"['n', 'v']","[2, 24]",v,24
虾蟹,26,2,0.8331414971629609,2.9207187663749266,4,0.0007729468599033,0.6020599913279624,['n'],[26],n,26
一定量,26,3,0.8331414971629609,2.9207187663749266,26,0.0050241545893719,1.414973347970818,"['b', 'd', 'n', 'v']","[5, 1, 19, 1]",n,19
护法,26,2,0.8331414971629609,2.9207187663749266,13,0.0025120772946859,1.1139433523068367,"['n', 'v']","[20, 6]",n,20
领班,26,2,0.8331414971629609,2.9207187663749266,20,0.0038647342995169,1.3010299956639813,"['n', 'v']","[24, 2]",n,24
嗓门,26,2,0.8331414971629609,2.9207187663749266,24,0.0046376811594202,1.380211241711606,['n'],[26],n,26
遁,26,1,0.8331414971629609,2.9207187663749266,6,0.001159420289855,0.7781512503836436,['v'],[26],v,26
设计图,26,3,0.8331414971629609,2.9207187663749266,20,0.0038647342995169,1.3010299956639813,['n'],[26],n,26
东北部,26,3,0.8331414971629609,2.9207187663749266,17,0.0032850241545893,1.230448921378274,['nd'],[26],nd,26
没说的,26,3,0.8331414971629609,2.9207187663749266,14,0.0027053140096618,1.146128035678238,['d'],[26],d,26
发烧友,26,3,0.8331414971629609,2.9207187663749266,23,0.0044444444444444,1.3617278360175928,['n'],[26],n,26
道听途说,26,4,0.8331414971629609,2.9207187663749266,23,0.0044444444444444,1.3617278360175928,['i'],[26],i,26
排排,26,2,0.8331414971629609,2.9207187663749266,23,0.0044444444444444,1.3617278360175928,"['d', 'n', 'q', 'v', 'z']","[3, 1, 11, 10, 1]",q,11
大宗,26,2,0.8331414971629609,2.9207187663749266,21,0.0040579710144927,1.3222192947339193,"['a', 'm', 'n']","[3, 16, 7]",m,16
鸡肋,26,2,0.8331414971629609,2.9207187663749266,24,0.0046376811594202,1.380211241711606,"['a', 'n']","[7, 19]",n,19
通缉犯,26,3,0.8331414971629609,2.9207187663749266,13,0.0025120772946859,1.1139433523068367,['n'],[26],n,26
做官,26,2,0.8331414971629609,2.9207187663749266,20,0.0038647342995169,1.3010299956639813,"['n', 'v']","[1, 25]",v,25
俯,26,1,0.8331414971629609,2.9207187663749266,24,0.0046376811594202,1.380211241711606,"['n', 'v']","[2, 24]",v,24
事宜,26,2,0.8331414971629609,2.9207187663749266,23,0.0044444444444444,1.3617278360175928,['n'],[26],n,26
情不自禁,26,4,0.8331414971629609,2.9207187663749266,24,0.0046376811594202,1.380211241711606,"['i', 'n']","[25, 1]",i,25
出让,26,2,0.8331414971629609,2.9207187663749266,22,0.0042512077294685,1.3424226808222062,['v'],[26],v,26
霍克斯,26,3,0.8331414971629609,2.9207187663749266,2,0.0003864734299516,0.3010299956639812,"['nh', 'ns']","[25, 1]",nh,25
掂量,26,2,0.8331414971629609,2.9207187663749266,21,0.0040579710144927,1.3222192947339193,['v'],[26],v,26
营养学,26,3,0.8331414971629609,2.9207187663749266,16,0.0030917874396135,1.2041199826559248,['n'],[26],n,26
共用,26,2,0.8331414971629609,2.9207187663749266,23,0.0044444444444444,1.3617278360175928,"['b', 'd', 'n', 'v']","[4, 2, 2, 18]",v,18
车圈,26,2,0.8331414971629609,2.9207187663749266,17,0.0032850241545893,1.230448921378274,['n'],[26],n,26
解题,26,2,0.8331414971629609,2.9207187663749266,21,0.0040579710144927,1.3222192947339193,['v'],[26],v,26
无谓,26,2,0.8331414971629609,2.9207187663749266,23,0.0044444444444444,1.3617278360175928,"['b', 'v', 'z']","[24, 1, 1]",b,24
护盾,26,2,0.8331414971629609,2.9207187663749266,7,0.0013526570048309,0.8450980400142568,['n'],[26],n,26
红艳,26,2,0.8331414971629609,2.9207187663749266,12,0.0023188405797101,1.0791812460476249,"['a', 'nh', 'nz', 'z']","[10, 13, 2, 1]",nh,13
三五十,26,3,0.8331414971629609,2.9207187663749266,24,0.0046376811594202,1.380211241711606,['m'],[26],m,26
嗝,26,1,0.8331414971629609,2.9207187663749266,21,0.0040579710144927,1.3222192947339193,"['a', 'n', 'v']","[1, 6, 19]",v,19
大湾区,26,3,0.8331414971629609,2.9207187663749266,16,0.0030917874396135,1.2041199826559248,"['a', 'n', 'ns']","[1, 5, 20]",ns,20
茨维格,26,3,0.8331414971629609,2.9207187663749266,10,0.0019323671497584,1.0,"['nh', 'ns']","[22, 4]",nh,22
循环往复,26,4,0.8331414971629609,2.9207187663749266,24,0.0046376811594202,1.380211241711606,['i'],[26],i,26
备用,26,2,0.8331414971629609,2.9207187663749266,20,0.0038647342995169,1.3010299956639813,['v'],[26],v,26
拘束,26,2,0.8331414971629609,2.9207187663749266,23,0.0044444444444444,1.3617278360175928,"['i', 'v']","[1, 25]",v,25
一转眼,26,3,0.8331414971629609,2.9207187663749266,25,0.0048309178743961,1.3979400086720375,"['d', 'i', 'nt']","[11, 4, 11]",d,11
时宜,26,2,0.8331414971629609,2.9207187663749266,17,0.0032850241545893,1.230448921378274,"['a', 'n', 'nh', 'ns']","[6, 12, 6, 2]",n,12
嘀咕,26,2,0.8331414971629609,2.9207187663749266,24,0.0046376811594202,1.380211241711606,['v'],[26],v,26
白牌,26,2,0.8331414971629609,2.9207187663749266,17,0.0032850241545893,1.230448921378274,"['a', 'b', 'n']","[1, 7, 18]",n,18
破损,26,2,0.8331414971629609,2.9207187663749266,22,0.0042512077294685,1.3424226808222062,['v'],[26],v,26
海胜,26,2,0.8331414971629609,2.9207187663749266,2,0.0003864734299516,0.3010299956639812,"['n', 'nh', 'nz']","[4, 12, 10]",nh,12
脸型,26,2,0.8331414971629609,2.9207187663749266,18,0.0034782608695652,1.255272505103306,['n'],[26],n,26
活化,26,2,0.8331414971629609,2.9207187663749266,16,0.0030917874396135,1.2041199826559248,['v'],[26],v,26
整块,26,2,0.8331414971629609,2.9207187663749266,26,0.0050241545893719,1.414973347970818,"['a', 'b', 'd', 'm', 'n']","[1, 5, 1, 10, 9]",m,10
低位,26,2,0.8331414971629609,2.9207187663749266,20,0.0038647342995169,1.3010299956639813,"['a', 'n']","[3, 23]",n,23
横空出世,26,4,0.8331414971629609,2.9207187663749266,24,0.0046376811594202,1.380211241711606,['i'],[26],i,26
大案,26,2,0.8331414971629609,2.9207187663749266,16,0.0030917874396135,1.2041199826559248,['n'],[26],n,26
就事论事,26,4,0.8331414971629609,2.9207187663749266,20,0.0038647342995169,1.3010299956639813,"['i', 'p']","[23, 3]",i,23
车灯,26,2,0.8331414971629609,2.9207187663749266,17,0.0032850241545893,1.230448921378274,['n'],[26],n,26
百分之几,26,4,0.8331414971629609,2.9207187663749266,22,0.0042512077294685,1.3424226808222062,['m'],[26],m,26
评定,26,2,0.8331414971629609,2.9207187663749266,23,0.0044444444444444,1.3617278360175928,['v'],[26],v,26
职级,26,2,0.8331414971629609,2.9207187663749266,21,0.0040579710144927,1.3222192947339193,['n'],[26],n,26
新编,26,2,0.8331414971629609,2.9207187663749266,12,0.0023188405797101,1.0791812460476249,"['d', 'n', 'v']","[1, 6, 19]",v,19
未来年,26,3,0.8331414971629609,2.9207187663749266,18,0.0034782608695652,1.255272505103306,['nt'],[26],nt,26
韧劲,26,2,0.8331414971629609,2.9207187663749266,23,0.0044444444444444,1.3617278360175928,['n'],[26],n,26
时尚圈,26,3,0.8331414971629609,2.9207187663749266,16,0.0030917874396135,1.2041199826559248,['n'],[26],n,26
事例,26,2,0.8331414971629609,2.9207187663749266,24,0.0046376811594202,1.380211241711606,['n'],[26],n,26
蕾丝,26,2,0.8331414971629609,2.9207187663749266,16,0.0030917874396135,1.2041199826559248,"['n', 'nh']","[25, 1]",n,25
赤壁,26,2,0.8331414971629609,2.9207187663749266,9,0.0017391304347826,0.9542425094393248,"['n', 'ns']","[10, 16]",ns,16
沒,26,1,0.8331414971629609,2.9207187663749266,8,0.0015458937198067,0.9030899869919436,"['d', 'v']","[20, 6]",d,20
战锤,26,2,0.8331414971629609,2.9207187663749266,10,0.0019323671497584,1.0,['n'],[26],n,26
双臂,26,2,0.8331414971629609,2.9207187663749266,20,0.0038647342995169,1.3010299956639813,['n'],[26],n,26
探测,26,2,0.8331414971629609,2.9207187663749266,21,0.0040579710144927,1.3222192947339193,['v'],[26],v,26
小英,26,2,0.8331414971629609,2.9207187663749266,8,0.0015458937198067,0.9030899869919436,"['a', 'nh']","[1, 25]",nh,25
奇形怪状,26,4,0.8331414971629609,2.9207187663749266,21,0.0040579710144927,1.3222192947339193,"['a', 'i']","[1, 25]",i,25
摩,26,1,0.8331414971629609,2.9207187663749266,20,0.0038647342995169,1.3010299956639813,"['j', 'n', 'nz', 'v']","[7, 8, 1, 10]",v,10
舒适感,26,3,0.8331414971629609,2.9207187663749266,22,0.0042512077294685,1.3424226808222062,['n'],[26],n,26
音樂,26,2,0.8331414971629609,2.9207187663749266,6,0.001159420289855,0.7781512503836436,['n'],[26],n,26
劳动法,26,3,0.8331414971629609,2.9207187663749266,17,0.0032850241545893,1.230448921378274,['n'],[26],n,26
主理,26,2,0.8331414971629609,2.9207187663749266,25,0.0048309178743961,1.3979400086720375,"['a', 'n', 'v']","[1, 21, 4]",n,21
霸气,26,2,0.8331414971629609,2.9207187663749266,25,0.0048309178743961,1.3979400086720375,"['a', 'n']","[22, 4]",a,22
犹太教,26,3,0.8331414971629609,2.9207187663749266,13,0.0025120772946859,1.1139433523068367,['nz'],[26],nz,26
抽身,26,2,0.8331414971629609,2.9207187663749266,26,0.0050241545893719,1.414973347970818,['v'],[26],v,26
弗里莲,26,3,0.8331414971629609,2.9207187663749266,2,0.0003864734299516,0.3010299956639812,"['nh', 'nz']","[25, 1]",nh,25
圣城,26,2,0.8331414971629609,2.9207187663749266,12,0.0023188405797101,1.0791812460476249,"['n', 'ns']","[20, 6]",n,20
养猪,26,2,0.8331414971629609,2.9207187663749266,19,0.003671497584541,1.2787536009528289,['v'],[26],v,26
浪人,26,2,0.8331414971629609,2.9207187663749266,8,0.0015458937198067,0.9030899869919436,['n'],[26],n,26
黄石,26,2,0.8331414971629609,2.9207187663749266,15,0.0028985507246376,1.1760912590556811,"['n', 'nh', 'ns', 'nz']","[6, 8, 9, 3]",ns,9
战绩,26,2,0.8331414971629609,2.9207187663749266,23,0.0044444444444444,1.3617278360175928,['n'],[26],n,26
复出,26,2,0.8331414971629609,2.9207187663749266,15,0.0028985507246376,1.1760912590556811,['v'],[26],v,26
下坡路,26,3,0.8331414971629609,2.9207187663749266,21,0.0040579710144927,1.3222192947339193,"['n', 'ns', 'v']","[22, 2, 2]",n,22
单线,26,2,0.8331414971629609,2.9207187663749266,22,0.0042512077294685,1.3424226808222062,['n'],[26],n,26
身亡,26,2,0.8331414971629609,2.9207187663749266,25,0.0048309178743961,1.3979400086720375,['v'],[26],v,26
表现主义,26,4,0.8331414971629609,2.9207187663749266,18,0.0034782608695652,1.255272505103306,['n'],[26],n,26
吃香,26,2,0.8331414971629609,2.9207187663749266,24,0.0046376811594202,1.380211241711606,"['a', 'v']","[20, 6]",a,20
